DateTime,MSFT_pred
2010-04-06,0.03781611086781034
2010-04-13,0.029447193291948448
2010-04-20,-0.016558537164026443
2010-04-27,-0.032789808722608615
2010-05-05,-0.013830568397734666
2010-05-12,-0.03711263768440176
2010-05-19,-0.12146368189651513
2010-05-26,0.05635841328695168
2010-06-02,-0.06519382361017545
2010-06-09,0.04573125365079145
2010-06-21,-0.06528378856613282
2010-06-28,-0.04372283280429645
2010-07-05,0.06488762805083947
2010-07-12,0.015981179036035797
2010-07-19,0.033901531082456415
2010-07-26,0.008773684015797478
2010-08-02,-0.027726090787477897
2010-08-09,-0.044309802803504716
2010-08-16,-0.003699897799257279
2010-08-23,-0.026712759066939373
2010-08-30,0.02712454730358438
2010-09-06,0.033201460426572904
2010-09-13,0.012663398960123917
2010-09-20,-0.03766471614599931
2010-09-30,0.029768884704773235
2010-10-14,0.007502506875551873
2010-10-21,0.0332719494005409
2010-10-28,0.032200433364359515
2010-11-04,-0.017094426792962025
2010-11-11,-0.02596168360292106
2010-11-18,-0.018259539226258337
2010-11-25,0.058187096443701236
2010-12-02,0.007040954026819257
2010-12-09,0.03296256682704435
2010-12-16,0.011103802579813582
2010-12-23,-0.016028820190749915
2010-12-30,0.026573721626772517
2011-01-07,-0.010544901436022602
2011-01-14,-0.00994323727921076
2011-01-21,-0.009646688157580297
2011-01-28,-0.018218362099548635
2011-02-11,-0.001103692762678854
2011-02-18,-0.01902688150478271
2011-02-25,-0.02276181099963237
2011-03-04,-0.010555498702959465
2011-03-11,-0.03486879887078942
2011-03-18,0.03252962734469955
2011-03-25,-0.005479457003682686
2011-04-01,0.006259805569237553
2011-04-12,-0.019295729567676112
2011-04-19,0.040519739685634715
2011-04-26,-0.004976047394256611
2011-05-04,-0.0272284474590192
2011-05-11,-0.020241565450493493
2011-05-18,-0.020458992198290726
2011-05-25,0.00987255264267306
2011-06-01,-0.01942608075656338
2011-06-09,0.0014596755136935258
2011-06-16,0.026119768464943682
2011-06-23,0.0541313282062279
2011-06-30,0.02918531690505599
2011-07-07,-0.01126986767534044
2011-07-14,0.02333720807538997
2011-07-21,0.022804934157050205
2011-07-28,-0.06636798530915788
2011-08-04,-0.029339058089576486
2011-08-11,-0.014567317346729336
2011-08-18,-0.004061753884625929
2011-08-25,0.06461483900240639
2011-09-01,0.000381485959969563
2011-09-08,0.0337489715500654
2011-09-16,-0.0789985110822462
2011-09-23,-0.00680682425849799
2011-09-30,0.09132105931016854
2011-10-14,-0.0040418807921454025
2011-10-21,-0.006649468009393367
2011-10-28,-0.027429857275306446
2011-11-04,0.024831988333170685
2011-11-11,-0.054191707857428106
2011-11-18,-0.04032800387944757
2011-11-25,0.03716097957792952
2011-12-02,0.018853663178550306
2011-12-09,0.011605505122456172
2011-12-16,0.0011531961596569218
2011-12-23,-0.002692846570770957
2011-12-30,0.06991694937662096
2012-01-10,0.014796621270203314
2012-01-17,0.044136258206355805
2012-01-31,0.027389833459848134
2012-02-07,0.00326136552462275
2012-02-14,0.03858478597189574
2012-02-21,0.01358412843570811
2012-02-28,-0.009933074449591128
2012-03-06,0.03472519052730583
2012-03-13,-0.02103386240052485
2012-03-20,0.01643191560696433
2012-03-27,-0.031233033898967477
2012-04-06,-0.022782920274340146
2012-04-13,0.050936207418930124
2012-04-20,-0.013664820983832371
2012-04-27,-0.04738403365379318
2012-05-08,-0.003013469846001371
2012-05-15,-0.015007803354606608
2012-05-22,-0.0067431081026883
2012-05-29,-0.0363425938164359
2012-06-05,0.027166689690683476
2012-06-12,0.04701646688358485
2012-06-19,-0.01741460874017564
2012-06-27,0.019367101111640306
2012-07-04,-0.04862763176512308
2012-07-11,0.03849849619168744
2012-07-18,-0.054669505752989345
2012-07-25,0.019918236576389692
2012-08-01,0.030802592069042234
2012-08-08,-0.005282045242635203
2012-08-15,0.011195384950046794
2012-08-22,0.0035953478443322417
2012-08-29,-0.008519038908505028
2012-09-05,0.012751516844683675
2012-09-12,0.00879811350007298
2012-09-19,-0.028980943135444193
2012-09-26,-0.040076339438329
2012-10-10,0.020830493763882796
2012-10-17,-0.058741647414856324
2012-10-24,0.02261180585617506
2012-10-31,0.01874403391583801
2012-11-07,-0.0719737412922754
2012-11-14,0.004089996063055601
2012-11-21,0.015098814566699481
2012-11-28,-0.02554275128473371
2012-12-05,0.021147136456523885
2012-12-12,0.002566448684496514
2012-12-19,-0.016614734481410043
2012-12-26,-0.006349240177522919
2013-01-07,0.00746549741952407
2013-01-14,0.013299061166537118
2013-01-21,0.023967337670858235
2013-01-28,-0.017019058020724565
2013-02-04,0.020559780290239527
2013-02-18,-0.014868819470017502
2013-02-25,0.028099833915709027
2013-03-04,-0.009996525116515276
2013-03-11,0.008218726199373805
2013-03-18,0.0021329452097322843
2013-03-25,0.015853789005716212
2013-04-01,0.056731136845391994
2013-04-10,-0.04924436267180132
2013-04-17,0.09696456072243143
2013-04-24,0.06077277500797029
2013-05-06,-0.021564188614111135
2013-05-13,0.06720273281843259
2013-05-20,-0.023390028528250895
2013-05-27,0.0378235387996364
2013-06-03,-0.024892822980254525
2013-06-13,-0.03592499560018769
2013-06-20,0.03318468063258084
2013-06-27,-0.017776968928348236
2013-07-04,0.04807583446827435
2013-07-11,-0.006889309072602767
2013-07-18,-0.12135172124202409
2013-07-25,0.00888045979877683
2013-08-01,0.03779880116869627
2013-08-08,-0.02699503183040397
2013-08-15,0.018697948655577168
2013-08-22,0.0351871126390253
2013-08-29,-0.07149759964087155
2013-09-05,0.045529951548762604
2013-09-12,0.0015283596186703718
